2025-06-28 18:23:30,777 - gui.main_window - INFO - Pushing UI changes to AppState global settings: {'preset': '85'}
2025-06-28 18:23:36,458 - gui.main_window - INFO - Pushing UI changes to AppState global settings: {'preset': ''}
2025-06-28 18:23:36,458 - gui.main_window - INFO - Pushing UI changes to AppState global settings: {'preset': '85'}
2025-06-28 18:23:39,474 - gui.main_window - INFO - Pushing UI changes to AppState global settings: {'preset': ''}
2025-06-28 18:23:39,476 - gui.main_window - INFO - Pushing UI changes to AppState global settings: {'preset': '85'}
2025-06-28 18:23:46,492 - gui.main_window - INFO - Pushing UI changes to AppState global settings: {'preset': ''}
2025-06-28 18:23:46,493 - gui.main_window - INFO - Pushing UI changes to AppState global settings: {'preset': '85'}
2025-06-28 18:24:19,829 - core.hardware_detector - INFO - 🔍 Détection des capacités du serveur...
2025-06-28 18:24:22,820 - core.hardware_detector - INFO - ✅ Capacités détectées: 11 logiciels, 0 matériels
2025-06-28 18:24:22,820 - core.local_server - INFO - 🔧 Serveur local initialisé avec 11 encodeurs
2025-06-28 18:24:22,829 - gui.main_window - INFO - 🎯 Adaptation interface pour type: video
2025-06-28 18:24:22,880 - gui.main_window - INFO - Pushing UI changes to AppState global settings: {'codec': 'h264'}
2025-06-28 18:24:22,880 - gui.main_window - INFO - Pushing UI changes to AppState global settings: {'container': 'mp4'}
2025-06-28 18:24:22,882 - gui.main_window - WARNING - ⚠️ TkinterDnD2 non disponible - drag and drop désactivé
2025-06-28 18:24:22,882 - core.server_discovery - INFO - Démarrage de la découverte des serveurs...
2025-06-28 18:24:22,882 - core.job_scheduler - INFO - Démarrage du planificateur de jobs...
2025-06-28 18:24:23,136 - gui.main_window - INFO - ✅ Interface adaptative initialisée - Type de média: video
2025-06-28 18:24:23,136 - gui.main_window - INFO - Updating UI. Media Type: video, Job Config: None, Global Context: True
2025-06-28 18:24:23,136 - gui.main_window - INFO - 🎯 Adaptation interface pour type: video
2025-06-28 18:24:23,136 - gui.main_window - INFO - Pushing UI changes to AppState global settings: {'preset': ''}
2025-06-28 18:24:23,136 - gui.main_window - INFO - Pushing UI changes to AppState global settings: {'preset': '22'}
